Lise Box Lysee Nanbiku Park Liseze Box,Raise Box Rise Minami Gokutokukuen Lysis Box • Raizebokkusuraize Minami kotokuen Raizebokkusu,null,"Mission Mission 2 chome 26 - 6 <br> Ichikawa, Chiba Prefecture 272-0142 <br> Japan",047 395 5105,,,
Cluster industry Adachi store,Oshii Le Sangyo Adachiten,Tonerikoen Station,"Iriya 6 - chome 2-11 <br> Adachi, Tokyo Prefecture 121-0836 <br> Japan",03 3855 3278,,,
Yokohama Refrigeration Tokyo Logistics Center,Yokohama Raytow Tokyo Ruby Center • Yokohama Refrigeration Tokyo Logistics Sentā,null,"Tokai 6 - chome 1-1 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3799 4800,,,
Nikko Transportation Warehouse Headquarters Moving Center,Nichiwa Unyu Seoko Honshi Hitsukoshi Center • Nisshin Transportation Warehouse Headquarters Moving Sentā,null,"Kugahara 2 - chome 10 - 15 <br> Ōta, Tokyo Prefecture 146 - 0085 <br> Japan",03 5700 0041,,,
Hisago service,Hisagosābisu,"Shimura San-chome Station, Ukima Funato Station","Higashi Sakashita 1-chome 18-2 <br> Itabashi, Tokyo Prefecture 174-0042 <br> Japan",03 3968 0424,,,
Logistics · Network Shinagawa Logistics Center,Logistics Network Synagawa Valley Center • Rojisutikusu · Nettowāku Shinagawa Logistics Sentā,null,"Konan 5 - chome 3-34 <br> Minato, Tokyo Prefecture 108-0075 <br> Japan",03 3450 2101,,,
Shinhodo warehouse,Shenzhen Dou,Shinozaki Station,"Shinozaki Town 6 - chome 21 - 3 <br> Edogawa, Tokyo Prefecture 133-0061 <br> Japan",03 5666 6890,,,
True North Transportation Warehouse,Makita Unyu Sokko,Oi Keibajomae Station,"Katsushima 1 - chome 4-11 <br> Shinagawa, Tokyo Prefecture 140-0012 <br> Japan",03 3763 1300,,,
Akabane Bridge Lise Box,Akabane Basilizer Box • Akabane Bridge Raizebokkusu,"Akabanebashi Station, Azabu-Mamianacho","Higashi-Azabu 1 - chome 29 - 31 <br> Minato, Tokyo Prefecture 106-0044 <br> Japan",03 3586 3778,,,
Wakamatsu Packing Transportation Warehouse Tokyo Office,Wakamatsu Component Uo Uo corporation office • Wakamatsu packing transportation warehouse Tokyo Ofisu,"Kojimachi Station, Yotsuya Station","Kojimachi 4-chome 8 <br> Chiyoda, Tokyo Prefecture 102-0083 <br> Japan",03 5226 5088,,,
Treasure Katsushima warehouse,Takara Gumika Tsushima Seo Ko,Oi Keibajomae Station,"Katsushima 1 - chome 3-49 <br> Shinagawa, Tokyo Prefecture 140-0012 <br> Japan",03 3763 1231,,,
Tokyo Building Art,Toukyou Building Art • Tokyo Biruāto,null,"Nihonbashi Hakozakicho 21-1 <br> Chūō, Tokyo Prefecture 103-0015 <br> Japan",03 3668 3535,,,
Lise box leizae southern entrepreneur lise box,Raise Box Rise Minami Goku Tokurezease Box • Raizebokkusuraize Minanteun Raizebokkusu,null,"Aibonogawa 3 - chome 11 - 17 <br> Ichikawa, Chiba Prefecture 272-0143 <br> Japan",047 397 7618,,,
Nichinatsu Warehouse,Nissin Sooko,"Nakaokachimachi Station, Okachimachi Station, Ueno okachimachi Station","Ueno 5-chome 10 - 8 <br> Taitō, Tokyo Prefecture 110-0005 <br> Japan",03 3831 3203,,,
Ishikawa Paper Industry Umeda Warehouse,Ishikawa Shiyou Umeda Seo Ko,null,"Umeda 5 - chome 3 - 15 <br> Adachi, Tokyo Prefecture 123-0851 <br> Japan",03 3880 6158,,,
Sankei,Sankyo,Nishi-azabu,"Nishiazabu 4 - chome 20 - 3 <br> Minato, Tokyo Prefecture 106-0031 <br> Japan",03 3406 4311,,,
Sumitomo Warehouse Tokyo Oi Business Office Oi Warehouse,Sumitomo Sawako Tokyo Shiten Ooy Mushroom Ooi Souko,null,"Tokai 4 - chome 5 - 18 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3790 0071,,,
Yu Rodong Jotoe Center,Yu Road Joto Center • Yuurōdo Joto Sentā,Mizumoto,"Mizumoto 1 - chome 21 - 7 <br> Katsushika, Tokyo Prefecture 125-0032 <br> Japan",03 3609 1009,,,
Raise Box Raised Hiyoshi Lysis Box,Lysebox lyse Hiyashi lysebox • Raizebokkusuraize Hiyoshi Raizebokkusu,null,"Hiyoshi 7th 7-4 <br> Yokohama City Kohoku-ku, Kanagawa Prefecture 223-0061 <br> Japan",045 560 1718,,,
Lysebox · Raise flower garden lise box,Raise Box Raised Hana Hatha Lythe Box • Raizebokkusu · Raize Flower Field Raizebokkusu,Hanahata,"Flower garden 3 chome 17-2 <br> Adachi, Tokyo Prefecture 121-0061 <br> Japan",03 5831 0077,,,
Koyo refrigerated Seongnam factory,KOYO Lay elephant,null,"Seongnam-jima 5-chome 1-1 <br> Ōta, Tokyo Prefecture 143-0002 <br> Japan",03 3799 8229,,,
Japan Transportation Warehouse Headquarters,Nippon Unoyu Seoko Hon Shiya,"Inaricho Station, Shin Okachimachi Station, Keisei Ueno Station, Ueno Station","Higashi Ueno 3 - chome 1-13 <br> Taitō, Tokyo Prefecture 110 - 0015 <br> Japan",03 5828 9801,,,
Sashida warehouse,Sasuda Oko,Akihabara Station,"2 - chome Kanda Suda cho 5-2 <br> Chiyoda, Tokyo Prefecture 101-0041 <br> Japan",03 3251 8291,,,
Isoda Industry,Isodashiyo,Higashi-sumida,"Higashidasuda 3 - chome 1112 <br> Sumida, Tokyo Prefecture 131-0042 <br> Japan",03 3617 3720,,,
Keijin warehouse Tokyo headquarters office,Keisin Sokoh Tokyo Homb Jimusho,Hamamatsucho Station,"Shiba Daimon 2 - chome 12 - 8 <br> Minato, Tokyo Prefecture 105-0012 <br> Japan",03 3578 9841,,,
Mamorura Shoji Warehouse,Mitsuushi Yohji Sokko,null,"Minami-Oi 5-chome 10-2 <br> Shinagawa, Tokyo Prefecture 140-0013 <br> Japan",03 3763 2291,,,
Sumitomo Warehouse Tokyo Oi Sales Office Oi Container Center,Sumitomo Sooko Tokyo Shiten Ooi Aioi Ooi Container Center • Sumitomo Warehouse Tokyo Oi Business Office Ooi Kontenasentā,null,"Tokai 4 - chome 5 - 18 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3790 1411,,,
Hitachi Transport Headquarters,Hitachi Butsuru Honda,null,"Toyo 7 - chome 218 <br> Koto, Tokyo Prefecture 135-0016 <br> Japan",03 5634 0333,,,
Lyze box lyze Uchikamida lysebox,Raise Box Raised Caudalize Box • Raizebokkusuraize Uchikami Raizebokkusu,"Kandatsukasamachi, Kanda Station","Uchinjida 2 - chome 16 - 13 <br> Chiyoda, Tokyo Prefecture 101-0047 <br> Japan",03 5294 1265,,,
Japan packing transportation warehouse accounting department,Nippon Composowun Yusho Koh Keelib,null,"Akashi-machi 6-17 <br> Chūō, Tokyo Prefecture 104-0044 <br> Japan",03 3546 3605,,,
Yoneyama Timber Store Umeishima warehouse,Yoneyama Zeimok Tenume Lima Sowko,Umejima Station,"Umejima 1-chome 46 <br> Adachi, Tokyo Prefecture 121-0816 <br> Japan",03 3886 7113,,,
Sato Shoji Shinonome warehouse,Sato Shouin Synonym,null,"Shinonome 2 - chome 11 - 30 <br> Koto, Tokyo Prefecture 135-0062 <br> Japan",03 3529 0241,,,
Sugimura Warehouse Tokyo Office,Sugimula Socco Tokyo,Tokyo Station,"Nihonbashi 1 - chome 2-10 <br> Chūō, Tokyo Prefecture 103-0027 <br> Japan",03 3272 2441,,,
Nakano Metal 4th Warehouse,Nakano Kinzoku Daiyon Sokko,"Inaricho Station, Shin Okachimachi Station, Keisei Ueno Station","Asakusa 1 - chome 16-14 <br> Taitō, Tokyo Prefecture 111-0041 <br> Japan",03 3842 4548,,,
Asami Transportation Warehouse,Asami Unayu Seoko,null,"Komazawa 5 - chome 15 - 11 <br> Setagaya, Tokyo Prefecture 154-0012 <br> Japan",03 3701 1121,,,
Futabi Head Office,Futabaphonsha,Shinagawa Station,"Takanawa 3 - chome 19-15 <br> Minato, Tokyo Prefecture 108-0074 <br> Japan",03 3473 8210,,,
Emerging Transport Warehouse Tokyo Sales Office,Shinko Unayu Seoko Tokyo Ajoutsyo,Shibaura-futo Station,"Coast 3 - chome 21 - 23 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3452 8751,,,
Akimoto Transportation Warehouse Shibaura Sales Office,Akimoto Unune Sauko Shibaura Aiyoosho,Shibaura-futo Station,"Coast 3 - chome 30-1 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3451 3711,,,
Alfa refrigerated,Alf Array Elephant • Arufua refrigerated,Ryutsu Center Station,"Heiwajima 6 - chome 2-1 <br> Ōta, Tokyo Prefecture 143-0006 <br> Japan",03 3764 4161,,,
Ryoho heavy cold chain,Ryoju cold chain • Higashigei Kōrudochēn,Kanda Nishiki-cho,"Uchinjida 1 - chome 5-4 <br> Chiyoda, Tokyo Prefecture 101-0047 <br> Japan",03 5259 2051,,,
Yokohama Warehouse Tokyo,Yokohama Seoko Tokyo City,null,"Aomi 4 - chome 4-6 <br> Koto, Tokyo Prefecture 135-0064 <br> Japan",03 3520 2242,,,
Riken Logistics Center,Riken Butsuri Center • Riken Logistics Sentā,null,"Nankasai 4 - chome 12 - 6 <br> Edogawa, Tokyo Prefecture 134 - 0085 <br> Japan",03 3675 1531,,,
Mutsukoza,Mutsumi Muzumi,null,"Seaside 7-1 <br> Koto, Tokyo Prefecture 135-0012 <br> Japan",03 3645 6644,,,
Keys trunk room,Keiesutorankurūmu,"Nishidai Station, Hasune Station","Lotus Root 3 - chome 12-1 <br> Itabashi, Tokyo Prefecture 174-0046 <br> Japan",0120 12 3447,,,
Storage Plus,Sutorējipurasu,"Nishi-Shinbashi, Uchisaiwaicho Station, Kasumigaseki Station","Nishi Shinbashi 1 - chome 1-15 <br> Minato, Tokyo Prefecture 105-0003 <br> Japan",0120 74 7909,,,
Kenwako,Kenwa Shokou,Higashi-hokima,"Minami Flower 2 - chome 31 - 7 <br> Adachi, Tokyo Metropolitan Government 〒 121 - 0022 <br> Japan",03 3850 6455,,,
Kawanishi warehouse Tokyo Sales Department,Kawanishi Soko Toukyou Ai Guyoyo,null,"Hatchobori 3 - chome 14-2 <br> Chūō, Tokyo Prefecture 104-0032 <br> Japan",03 3523 6700,,,
Trunk room Bunkyo My Trunk reception center,Trunk room Bun kyou My trunk Uke Tsu Center Center • Torankurūmu Bunkyo Maitoranku receptionist Sentā,Hakusan Station,"Hakusan 5-chome 1-18 <br> Bunkyo, Tokyo Metropolitan Government 〒 112 - 0001 <br> Japan",03 3816 0190,,,
Inaba96 Premium Closet,Inaba 96 premium closet • Inaba 96 premium closet,null,"Nishi Kamata 7 - chome 61 No. 1 <br> Kawaguchi, Saitama Prefecture 332-0006 <br> Japan",0120 17 8161,,,
Yatsuta Industrial Warehouse,Yatsuda Kouyou Souko • 8 Tsu Rd Industrial Warehouse,Oji Kamiya Station,"Toshima 8 - chome 18 - 6 <br> Kita, Tokyo Prefecture 114-0003 <br> Japan",03 3913 3723,,,
Tiger radio warehouse,Tiger Musen Sokko • Taigā radio warehouse,Akihabara Station,"Kotokida 1 - chome 14 - 3 <br> Chiyoda, Tokyo Prefecture 101-0021 <br> Japan",03 3253 3049,,,
Kobayashi Norita store warehouse,Kobayashi Noritenoko,Shinnakano Station,"Central 4 - chome 2-11 <br> Nakano, Tokyo Prefecture 164-0011 <br> Japan",03 3382 7330,,,
Central Trading Tokyo Warehouse,Flying squirrel,null,"Nishi-zukuma 3 - chome 16 - 21 <br> Adachi, Tokyo Metropolitan Government 〒 121 - 812 <br> Japan",03 3883 0023,,,
Half-seaweed shop warehouse,Morihanori Tensouko,Omori Station,"Omori Kita 1 - chome 29-3 <br> Ōta, Tokyo Prefecture 143-0016 <br> Japan",03 3761 6914,,,
Odakyu Closet Chitose Funabashi,Odakyu Closet Chitose Funabashi • Odakyu Kurōzetto Chitose Funabashi,Chitosefunabashi Station,"Sakuragaoka 5 - chome 47 - 45 <br> Setagaya, Tokyo Prefecture 156 - 0054 <br> Japan",03 5450 7780,,,
KC Logistics Tokyo Distribution Center,KS LOGISTICS TOKYO Center • Kcrojisutikusu Tokyo Distribution Sentā,Horikiri Station,"Sumida 5 - chome 17 - 4 <br> Sumida, Tokyo Prefecture 131-0031 <br> Japan",03 3614 3181,,,
Upgrade warehouse,Masumoto Souko,"Nishi-Shinbashi, Kasumigaseki Station","Toranomon 1 - chome 11 - 13 <br> Minato, Tokyo Prefecture 105-0001 <br> Japan",03 3597 1222,,,
Dainichi Transportation Warehouse,Dainichiunyu Seoko,If you do,"Kita Kasai 5 - chome 28 - 21 <br> Edogawa, Tokyo Prefecture 134-881 <br> Japan",03 3686 5261,,,
Yasuda Warehouse Ohi Sales Office,Yasuda Seoko Okayama,null,"Tokai 4 - chome 5-8 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3790 4941,,,
Nagashima warehouse,Nagashima southern,Haruecho,"Nishi Rieji 3 - chome 14 - 12 <br> Edogawa, Tokyo Prefecture 132-0015 <br> Japan",03 3679 0301,,,
Three Eye,Surisu,null,"Kamikeidai 3 - chome 44 - 3 <br> Ōta, Tokyo Prefecture 145-0064 <br> Japan",03 3728 1738,,,
Tomizawa 2 warehouse,Tomizawa Nigorou Souko • Tomizawa No. 2 warehouse,Kasai station,"Higasaka West 7 - chome 22 - 6 <br> Edogawa, Tokyo Prefecture 134 - 0084 <br> Japan",03 3675 4441,,,
Fuji warehouse transportation Tokyo FACE Sales office,Fujiso Ukyo Ueno Citenface Aiyoosho,null,"Edogawa 1 - chome 10 - 24 <br> Koto, Tokyo Prefecture 135-0051 <br> Japan",03 5690 5501,,,
Warehouse Center,Seo Kokan,null,"Permanent 1 - chome 13 - 3 <br> Koto, Tokyo Prefecture 135-0034 <br> Japan",03 3641 0335,,,
Tokyo Cargo Handling Headquarters,Tokyo Nyakukari Ronda,null,"Tatsumi 1 - chome 510 <br> Koto, Tokyo Prefecture 135-0053 <br> Japan",03 3521 3301,,,
Maruha Logistics Net Kanto Branch Oi Dai 2 Logistics Center,Marubhabitsu net nett shisha ooi dini butsuri center • Maruha logistics Netsuto Kanto branch Oi&#39,s second logistics Sentā,null,"Tokai 5 - chome 3 - 2 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3790 1311,,
"Hirano Tsushinki Electric Co., Ltd. Koto Electric Power Distribution Center","Hirano Tsuzuki Kozo Bututsu Center • Hirano Tsushin Kikin Co., Ltd. Kando Logistics Sentā",null,"Saga 1 - chome 14 - 13 <br> Koto, Tokyo Prefecture 135-0031 <br> Japan",03 3820 1191,,,
Nikkan Sports Logistem Sengoku Distribution Center,Nikkan Sports Lodging Sengoku Butsuri Center • Nikkan Supōtsurojitemu Sengoku Logistics Sentā,null,"Sengoku 1 - chome 5-4 <br> Koto, Tokyo Prefecture 135 - 0015 <br> Japan",03 3699 1059,,,
Yasuda Warehouse Information System Department,Yasuda Sawarinobou System Bureau • Yasuda Warehouse Information Shisutemu Department,Shibaura-futo Station,"Coast 3 - chome 3-8 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3452 7327,,,
Bandai Logispal Yotsugi Sales Office,Bandai Logis Pal Yogitsugi Ageoso • Bandairojiparu Yotsugi Sales Office,Higashi-yotsugi,"East Shiguki 4 - chome 42-5 <br> Katsushika, Tokyo Prefecture 124-0014 <br> Japan",03 3695 5155,,,
Yasuda Warehouse Shibaura Sales Office,Yasuda Seoka Shibaura Ai Gui Chiyo,Shibaura-futo Station,"Coast 3 - chome 23 - 32 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3452 1373,,,
Nippon Paper Logistics Ariake No. 2 warehouse,Nippon Seiji Ritsu Ariake Dyni Souko,null,"Ariake 4 - chome 2-8 <br> Koto, Tokyo Prefecture 135-0063 <br> Japan",03 3529 2411,,,
Liseze box · Reise Hanzomon 1 Lysebox,Lysebox lyse Hanzo Monzi liseze box • Raizebokkusu · Raize Hanzomon 1 Raizebokkusu,Hanzomon Station,"Kojimachi 1 - chome 6 - 3 <br> Chiyoda, Tokyo Prefecture 102-0083 <br> Japan",03 5213 7001,,,
Umeda Transportation Warehouse Tokyo,Umeda Unium Souko Tokyo Citen,Kanda Nishiki-cho,"Uchinjida 1 - chome 3-9 <br> Chiyoda, Tokyo Prefecture 101-0047 <br> Japan",03 5282 0011,,,
Yokohama Frozen Yamauchi Distribution Center,Yokohama Layout Yamanouchi Butsuri Center • Yokohama Frozen Yamanoui Logistics Sentā,null,"Yamauchi Town 11 <br> Yokohama City Kanagawa Ward, Kanagawa Prefecture 221 - 0054 <br> Japan",045 461 6421,,,
Japan Logistic Wakasu warehouse,Nippon Logistic Wakasu Sokko • Japan Rojisutekku Wakasu Warehouse,null,"Wakasu 2 - chome 5-11 <br> Koto, Tokyo Prefecture 136-0083 <br> Japan",03 3522 0091,,,
Japan Transcity Kanto Branch Tokyo Sales Division,"Nihon Transcity Canto Shisha Tokyo Citigroup Co., Ltd. Japan Toransushiti Kanto Branch Tokyo Sales Division",Shinagawa Station,"Takanawa 3 - chome 23 - 17 <br> Minato, Tokyo Prefecture 108-0074 <br> Japan",03 6409 0381,,,
Nori Eki Warehouse Transport Tokyo Keihin Sales Office,Known as Satenkeihin Aiucho,Ryutsu Center Station,"Heiwajima 3 - chome 5-1 <br> Ōta, Tokyo Prefecture 143-0006 <br> Japan",03 3765 3341,,,
Nisshin Transportation Warehouse Omori Sales Office,Nichiwa Unayu Seoko Omori Ai gui chiyo,Omoriminami,"Omorito 5-chome 3727 <br> Ōta, Tokyo Prefecture 143-0012 <br> Japan",03 3765 5081,,,
Yokohama Refrigeration Tokyo 2nd Distribution Center,Yokohama Late Tokyo Tokyo Dainibutsu Center • Yokohama Refrigeration Tokyo No. 2 Logistics Sentā,null,"Yashio 2 - chome 2-6 <br> Shinagawa, Tokyo Prefecture 140-0003 <br> Japan",03 3790 4501,,,
AO Eye,Yes,Tabata Station,"Higashidabu 1 - chome 6-14 <br> Kita, Tokyo Prefecture 114-0013 <br> Japan",03 3810 5550,,,
Medicon Tokyo Distribution Center,Medicon Tokyo Ruby Center • Medikon Tokyo Logistics Sentā,null,"New sand 2 - chome 4-10 <br> Koto, Tokyo Prefecture 136-0075 <br> Japan",03 5635 5020,,,
Ohtys Kasai Center,Otis Kasai Center • Ōtīesu Kasai Sentā,Minamikasai,"Nankasai 5 - chome 161 <br> Edogawa, Tokyo Prefecture 134 - 0085 <br> Japan",03 5605 5500,,,
Maruha Logistics Net Kanto Branch Seongnam Island Logistics Center,Marubha Buttsu Net Santa Jo Nanjima Buttsu Center • Maruha Logistics Netto Kanto Branch Seongnam Island Logistics Sentā,null,"Seongnam-jima 6 - chome 1-4 <br> Ōta, Tokyo Prefecture 143-0002 <br> Japan",03 3799 7711,,,
Southern circulation,Nanbu Utsu,null,"Shima 3 - chome 3 - 18 <br> Setagaya, Tokyo Prefecture 154-0002 <br> Japan",03 3424 7425,,,
Hove Shinkiba Distribution Center,Hob Shin Kiba Butu Ryu Center • Hōbu Shinkiba Distribution Sentā,null,"Shinkiba 1 - chome 14 - 4 <br> Koto, Tokyo Prefecture 136-0082 <br> Japan",03 3522 6663,,,
Nitto Coffee Food Warehouse,Nitto Coffee Shokuhin Socco,null,"Shin-Fu 2 - chome 11 - 10 <br> Chūō, Tokyo Prefecture 104-0041 <br> Japan",03 3553 2343,,,
Shurei,Shourei,null,"Sunrise 2 - chome 20 - 2 <br> Funabashi, Chiba Prefecture 273 - 0015 <br> Japan",0474 35 1164,,,
Itoya Distribution Center,Ituya Butsuri Center • Ito-shi Logistics Sentā,null,"New sand 3 chome 10 - 8 <br> Koto, Tokyo Prefecture 136-0075 <br> Japan",03 5632 1108,,,
Japan wharf warehouse,Nikko Futou Souko,Tokyo Station,"Kyobashi 1 - chome 3-3 <br> Chūō, Tokyo Prefecture 104-0031 <br> Japan",03 3275 1781,,,
Alps Logistics,Alps Booty Yu • Arupusu Logistics,null,"Tokai 4 - chome 9 - 12 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3790 0056,,,
Liseze box · Raisé Asakusa lise box,Lyze box lyse ASAXA two lyse box • Raizebokkusu · Raize Asakusa Raizebokkusu,null,"Asakusa 5-chome 29-4 <br> Taitō, Tokyo Prefecture 111-0032 <br> Japan",03 3875 7517,,,
Izumi Kosan (warehouse) Tokyo head office,Izumi Koussan Toukiyo Hon Shiya,null,"Kachidoki 4 - chome 5 - 17 <br> Chūō, Tokyo Prefecture 104-0054 <br> Japan",03 3532 5111,,,
Yasuda warehouse head office,Yasuda Seo Kohon Sha,Shibaura-futo Station,"Coast 3 - chome 3-8 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3452 7311,,,
Tokyo Container Service,Tokyo container service • Tokyo Kontenasābisu,Takenotsuka station,"Nishitake&#39;s Noboru 1 - chome 19 - 7 <br> Adachi, Tokyo Prefecture 121-0822 <br> Japan",0120 85 1074,,,
Nakajima warehouse head office sales office,Nakajima Saw Cohon Sharagyeojo,Shinjuku,"Shinjuku 4 - chome 12 - 6 <br> Katsushika, Tokyo Prefecture 125 - 0051 <br> Japan",03 3627 7251,,,
Tokyo warehouse business,TOKYO SANGO,null,"Toga West 9 - chome 3 - 2 <br> Edogawa, Tokyo Prefecture 134 - 0084 <br> Japan",03 3689 8951,,,
Trunk room Norico,Trunk room Noriko • Torankurūmunorico,Nerima Station,"Toyogami 2 - chome 27 - 16 <br> Nerima, Tokyo Prefecture 176-0011 <br> Japan",0120 39 9045,,,
Jay · Pay Logistics,J-Pay Logistics • Jei · Pii · Rojisutikusu,null,"Nihonbashi Ozu-cho 13-3 <br> Chūō, Tokyo Prefecture 103-0024 <br> Japan",03 5651 0050,,,
DNP Logistics Kamiya Warehouse,DNP Logistics Kamiya Seoko • Dnprojisutikusu Kamiya Warehouse,Akabane Station,"Kamiya 2 - chome 51 - 12 <br> Kita, Tokyo Prefecture 115-0043 <br> Japan",03 3903 8731,,,
Kawanami warehouse,Kawamizuko,null,"Ichikawa 2 - chome 15 - 8 <br> Ichikawa, Chiba Prefecture 272-0034 <br> Japan",0120 26 0185,,,
NS Service Oi Business Office,NS Service Oui Douchiseo • Enuesusābisu Oi Business Office,null,"Tokai 5 - chome 3 - 2 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 5755 8673,,,
Trunk room · frog BOX,Trunk room frog box • Torankurūmu · frog box,null,"Hiranuma 1 - chome 13 - 14 <br> Yokohama City West, Kanagawa Prefecture 220 - 0023 <br> Japan",0120 85 8269,,,
Wakasu Head Office,Wakasu Honsha,null,"Wakasu 2 - chome 3-7 <br> Koto, Tokyo Prefecture 136-0083 <br> Japan",03 3522 3041,,,
Ainin Tokyo Logistics Center,Aylin Tokyo Brewery Center • Airin Tokyo Logistics Sentā,Iriya,"Iriya 4 - chome 21 - 12 <br> Adachi, Tokyo Prefecture 121-0836 <br> Japan",03 5838 7611,,,
Alpha trunk Omotesando,Alpha trunk Omote sandwich • Arufatoranku Omotesando,Nishi-azabu,"Minami Aoyama 5 chome 10 - 6 <br> Minato, Tokyo Prefecture 107-0062 <br> Japan",03 3486 5599,,,
Towa Records Service Adachi Commodity Management Center warehouse,Towa Records Service Adachi Shinhin Kanri Center Saoko • Towa Rekōdosābisu Adachi Item Management Sentā Warehouse,Hozukacho,"Higashi-fukuma 1 - chome 1 - 2 <br> Adachi, Tokyo Metropolitan Government 〒 121 - 0063 <br> Japan",03 3885 4311,,,
Sakae tub Urayasu Daiichi Warehouse,Sakae Ukayama Daiichi Souko,null,"1 - chome Iron and steel street 1-7 <br> Urayasu, Chiba Prefecture 279 - 0025 <br> Japan",047 390 6616,,,
Inui Warehouse Warehouse Division Kasai warehouse,Inui Warehouse Warehouse Division Kasai Warehouse,Kasairinkaikoen Station,"Rinkai-cho 3-chome 51 <br> Edogawa, Tokyo Prefecture 134-0086 <br> Japan",03 3878 0211,,,
Yasuda Warehouse Oiu Pier head office,Yasuda Seoko Ooyu Futou Awase,null,"Tokai 5-chome 41 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3799 9511,,,
Sanxing,Sanko,Akabane-iwabuchi Station,"Iwabuchi Town 39-28 <br> Kita, Tokyo Prefecture 115-0041 <br> Japan",03 3902 2536,,,
Quraz Higashi Shinjuku,Curaize Higashi Shinjuku store • Curaize Higashi Shinjukuten,"Higashi-Shinjuku Station, Seibu Shinjuku Station, Shinokubo Station, Okubo Station","Kabukicho 2-16-9 <br> Shinjuku, Tokyo Prefecture 160-0021 <br> Japan",0120 15 9771,,,
Oji Tac East Japan Processing Logistics Center,Oujitak Higashi Nihon Kakou Bouturi Yu Center • Oji Takku East Japan Processing Logistics Sentā,"Higashi-shinozaki, Minamishinozaki","Higashi Shinazaki 2 - chome 3 - 2 <br> Edogawa, Tokyo Prefecture 133-0063 <br> Japan",03 3677 4231,,,
